human	yeast_orf	split	fold	oof_pct_rank_A	oof_pct_rank_B	oof_pct_rank_C
ATAD2	YGR270W	train	4	0.22698907956318254	0.9695787831513261	0.6848673946957878
ATAD2B	YGR270W	train	0	0.5998439937597504	0.5226209048361935	0.23244929797191888
ATG3	YNR007C	train	1	0.0234009360374415	0.0421216848673947	0.9648985959438378
ATG4A	YNL223W	train	2	0.8790951638065523	0.8822152886115444	0.13650546021840873
ATG4B	YNL223W	train	3	0.9118564742589703	0.9032761310452418	0.5039001560062403
ATG4C	YNL223W	train	4	0.8393135725429017	0.8338533541341654	0.6458658346333853
ATG4D	YNL223W	train	0	0.3299531981279251	0.3502340093603744	0.3666146645865835
ATG5	YPL149W	train	1	0.22308892355694226	0.6302652106084243	0.6279251170046802
ATG7	YHR171W	train	2	0.624804992199688	0.6630265210608425	0.6817472698907956
ATG9A	YDL149W	test	3	0.6653666146645866	0.8159126365054602	0.40561622464898595
BCKDK	YIL042C	train	4	0.0124804992199688	0.4157566302652106	0.7277691107644306
BCS1L	YDR375C	train	0	0.9188767550702028	0.9820592823712948	0.09750390015600624
BECN1	YPL120W	validation	1	0.9781591263650546	0.8619344773790951	0.982839313572543
BLMH	YNL239W	train	2	0.09828393135725429	0.25273010920436817	0.6006240249609984
BOLA1	YAL044W-A	validation	3	0.6809672386895476	0.890795631825273	0.9773790951638065
BOLA3	YAL046C	train	4	0.8400936037441498	0.8361934477379095	0.41497659906396256
BRAP	YHL010C	train	0	0.8705148205928237	0.9633385335413417	0.17784711388455537
BRD2	YDL070W	train	1	0.13884555382215288	0.2550702028081123	0.6817472698907956
BRD3	YDL070W	train	2	0.7987519500780031	0.858814352574103	0.42121684867394693
BTF3	YDR252W	train	3	0.33073322932917315	0.7550702028081123	0.13260530421216848
BTF3	YPL037C	train	3	0.08814352574102964	0.7043681747269891	0.15132605304212168
BTF3L4	YDR252W	train	4	0.3736349453978159	0.0904836193447738	0.23166926677067082
BTF3L4	YPL037C	train	4	0.08268330733229329	0.11076443057722309	0.24570982839313574
C1D	YHR081W	validation	0	0.875195007800312	0.9789391575663027	0.20202808112324494
CAMK1	YFR014C	train	1	0.3720748829953198	0.6123244929797191	0.1934477379095164
CAMK1	YOL016C	train	1	0.22308892355694226	0.4641185647425897	0.08268330733229329
CAMKK2	YGL179C	validation	2	0.7753510140405616	0.5889235569422777	0.48829953198127923
CAP1	YNL138W	validation	3	0.7558502340093604	0.9641185647425897	0.9648985959438378
CCDC150	YGL086W	train	4	0.750390015600624	0.7558502340093604	0.8868954758190327
CCDC77	YPL253C	validation	0	0.8845553822152886	0.6786271450858035	0.5390015600624025
CCNB1	YGR108W	validation	1	0.9180967238689548	0.9726989079563183	0.5600624024960998
CCNB1	YPR119W	validation	1	0.36349453978159124	0.250390015600624	0.6466458658346333
CCNB2	YGR108W	validation	2	0.0499219968798752	0.19422776911076442	0.5803432137285491
CCNB2	YPR119W	validation	2	0.8845553822152886	0.5889235569422777	0.766770670826833
CCNC	YNL025C	train	3	0.5889235569422777	0.6606864274570983	0.8244929797191888
CD2BP2	YHR156C	validation	4	0.08970358814352575	0.2550702028081123	0.5397815912636506
CDC40	YDR364C	validation	0	0.4921996879875195	0.4297971918876755	0.38221528861154447
CDK19	YPL042C	train	1	0.46177847113884557	0.7870514820592823	0.5288611544461779
CDK5	YPL031C	train	2	0.09126365054602184	0.18642745709828393	0.1482059282371295
CDK8	YPL042C	train	3	0.6879875195007801	0.23244929797191888	0.07956318252730109
CDK9	YKL139W	train	4	0.49765990639625585	0.6372854914196567	0.421996879875195
CELF1	YCL011C	test	0	0.5514820592823713	0.8104524180967239	0.9929797191887676
CELF1	YNL004W	test	0	0.9492979719188768	0.780811232449298	0.13884555382215288
CELF2	YCL011C	test	1	0.31825273010920435	0.3829953198127925	0.8322932917316692
CELF2	YNL004W	test	1	0.8510140405616224	0.8042121684867395	0.10218408736349453
CFDP1	YBR231C	train	2	0.12870514820592824	0.45553822152886114	0.40093603744149764
CHAF1B	YML102W	validation	3	0.6505460218408736	0.4890795631825273	0.13026521060842433
CHD1	YER164W	train	4	0.3252730109204368	0.17784711388455537	0.8026521060842434
CHD2	YER164W	train	0	0.3861154446177847	0.1918876755070203	0.7457098283931357
CHEK1	YBR274W	train	1	0.8151326053042122	0.8369734789391575	0.12870514820592824
CHKA	YDR147W	train	2	0.23634945397815912	0.3237129485179407	0.9563182527301092
CHKA	YLR133W	train	2	0.059282371294851796	0.12558502340093602	0.7925117004680188
CHKB	YDR147W	train	3	0.2995319812792512	0.13026521060842433	0.7628705148205929
CHKB	YLR133W	train	3	0.10062402496099844	0.01638065522620905	0.9266770670826833
CHMP2A	YKL002W	train	4	0.10452418096723869	0.5733229329173167	0.0187207488299532
CHMP2B	YKL041W	train	0	0.5062402496099844	0.8205928237129485	0.5039001560062403
CHMP3	YKL041W	train	1	0.17160686427457097	0.23166926677067082	0.06006240249609984
CHMP4A	YLR025W	train	2	0.0967238689547582	0.40717628705148207	0.9664586583463338
CHMP4B	YLR025W	train	3	0.2831513260530421	0.2706708268330733	0.4204368174726989
CHRAC1	YJL065C	test	4	0.4664586583463339	0.40249609984399376	0.11154446177847113
CHTF18	YMR078C	train	0	0.08814352574102964	0.20358814352574103	0.43681747269890797
CLK1	YLL019C	train	1	0.5093603744149766	0.8159126365054602	0.15834633385335414
CLK2	YLL019C	train	2	0.8120124804992199	0.4836193447737909	0.3619344773790952
CLK3	YLL019C	train	3	0.4921996879875195	0.2878315132605304	0.5522620904836193
CLK4	YLL019C	train	4	0.11388455538221529	0.08970358814352575	0.4422776911076443
CLUH	YMR012W	train	0	0.21138845553822153	0.16770670826833073	0.5117004680187207
CNOT3	YIL038C	test	1	0.7418096723868954	0.6037441497659907	0.11700468018720749
CNOT6	YAL021C	train	2	0.9625585023400937	0.5343213728549142	0.3876755070202808
CNOT6L	YAL021C	train	3	0.6989079563182528	0.8564742589703588	0.437597503900156
CNOT6L	YOL042W	train	3	0.7940717628705148	0.7449297971918877	0.40249609984399376
CNOT9	YNL288W	train	4	0.6731669266770671	0.6653666146645866	0.16536661466458658
CORO1A	YLR429W	train	0	0.4095163806552262	0.5725429017160687	0.0499219968798752
CORO1B	YLR429W	train	1	0.0436817472698908	0.34477379095163807	0.42121684867394693
CORO1C	YLR429W	train	2	0.5741029641185648	0.0655226209048362	0.4797191887675507
CORO2A	YLR429W	train	3	0.9547581903276131	0.7043681747269891	0.9438377535101404
CPT2	YAR035W	train	4	0.11622464898595944	0.29017160686427457	0.8315132605304212
CRY1	YOR386W	train	0	0.43681747269890797	0.12480499219968799	0.7441497659906396
CRY2	YOR386W	train	1	0.6989079563182528	0.10686427457098284	0.5639625585023401
CSNK1G1	YER123W	train	2	0.14040561622464898	0.2589703588143526	0.8400936037441498
CSNK1G1	YHR135C	train	2	0.4165366614664587	0.6872074882995319	0.07332293291731669
CSNK1G1	YNL154C	train	2	0.3237129485179407	0.6443057722308893	0.9492979719188768
CSNK1G2	YER123W	train	3	0.32761310452418096	0.3502340093603744	0.24570982839313574
CSNK1G2	YHR135C	train	3	0.05226209048361934	0.01014040561622465	0.40873634945397813
CSNK1G2	YNL154C	train	3	0.9165366614664586	0.5787831513260531	0.014820592823712949
CSNK1G3	YER123W	train	4	0.828393135725429	0.7542901716068643	0.24804992199687986
CSNK1G3	YHR135C	train	4	0.8455538221528861	0.6692667706708268	0.11310452418096724
CSNK1G3	YNL154C	train	4	0.9453978159126365	0.781591263650546	0.078003120124805
CSNK2A1	YIL035C	train	0	0.9422776911076443	0.7909516380655226	0.5663026521060842
CSNK2A2	YIL035C	train	1	0.5390015600624025	0.45865834633385333	0.2925117004680187
CSNK2B	YOR039W	train	2	0.13650546021840873	0.19656786271450857	0.6614664586583463
CTPS1	YBL039C	train	3	0.8845553822152886	0.5803432137285491	0.3330733229329173
CTPS2	YBL039C	train	4	0.7854914196567863	0.3845553822152886	0.9157566302652106
CTR9	YOL145C	train	0	0.250390015600624	0.0499219968798752	0.14040561622464898
CTSD	YPL154C	train	1	0.29329173166926675	0.05226209048361934	0.014040561622464899
CTU1	YGL211W	train	2	0.0218408736349454	0.039781591263650544	0.31513260530421217
CUL3	YGR003W	train	3	0.3463338533541342	0.1310452418096724	0.5865834633385335
CUL4A	YGR003W	train	4	0.2948517940717629	0.14040561622464898	0.06942277691107644
CUL4B	YGR003W	train	0	0.8517940717628705	0.5179407176287052	0.12480499219968799
CWC27	YPL064C	validation	1	0.0686427457098284	0.19734789391575663	0.35257410296411856
DBR1	YKL149C	train	2	0.046021840873634944	0.10764430577223089	0.02106084243369735
DCAF7	YDR364C	validation	3	0.6942277691107644	0.7761310452418096	0.028081123244929798
DCAF7	YGL004C	validation	3	0.7550702028081123	0.5499219968798752	0.04914196567862714
DCPS	YLR270W	train	4	0.9820592823712948	0.9945397815912637	0.6895475819032761
DCPS	YOR173W	train	4	0.5772230889235569	0.28549141965678626	0.8478939157566303
DDI2	YER143W	test	0	0.27769110764430577	0.3330733229329173	0.6482059282371295
DDX11	YPL008W	train	1	0.5881435257410297	0.10062402496099844	0.4126365054602184
DDX18	YKL161C	test	2	0.42589703588143524	0.5982839313572543	0.27223088923556943
DDX55	YKL161C	test	3	0.48127925117004683	0.6856474258970359	0.3829953198127925
DENR	YJR014W	train	4	0.3494539781591264	0.21372854914196568	0.24726989079563183
DMC1	YER179W	test	0	0.05850234009360374	0.06630265210608424	0.13650546021840873
DNAJC21	YNL227C	validation	1	0.717628705148206	0.2121684867394696	0.5397815912636506
DRG2	YGR173W	validation	2	0.7308892355694228	0.9297971918876755	0.7620904836193447
DRGX	YDR451C	test	3	0.7769110764430577	0.858814352574103	0.6115444617784711
DRGX	YML027W	test	3	0.43993759750390016	0.49453978159126366	0.9563182527301092
DUS2	YNR015W	test	4	0.9290171606864275	0.16770670826833073	0.18876755070202808
DUS3L	YLR401C	train	0	0.2995319812792512	0.7035881435257411	0.7776911076443058
DUSP12	YIR026C	test	1	0.3291731669266771	0.3829953198127925	0.0202808112324493
DUSP14	YIL113W	train	2	0.5655226209048362	0.49375975039001563	0.797191887675507
DUSP28	YIL113W	train	3	0.09828393135725429	0.18408736349453977	0.6474258970358814
DXO	YGL246C	train	4	0.14898595943837753	0.0015600624024961	0.1310452418096724
DYNC1H1	YKR054C	train	0	0.5663026521060842	0.6045241809672387	0.8213728549141965
DYRK2	YJL141C	train	1	0.23244929797191888	0.9625585023400937	0.07644305772230889
DYRK2	YLL019C	train	1	0.039781591263650544	0.6934477379095164	0.24024960998439937
DYRK3	YJL141C	train	2	0.2581903276131045	0.5218408736349454	0.031201248049921998
DYRK4	YJL141C	train	3	0.33541341653666146	0.46177847113884557	0.46177847113884557
DYRK4	YLL019C	train	3	0.40093603744149764	0.6427457098283932	0.6661466458658346
EBF3	YER016W	train	4	0.13884555382215288	0.2542901716068643	0.1669266770670827
EDF1	YOR298C-A	validation	0	0.3096723868954758	0.0873634945397816	0.08814352574102964
EIF2AK4	YDR283C	train	1	0.10218408736349453	0.0202808112324493	0.4469578783151326
EIF2D	YDR117C	validation	2	0.10530421216848673	0.06318252730109204	0.2792511700468019
EIF3J	YLR192C	validation	3	0.7527301092043682	0.5179407176287052	0.01170046801872075
EIF4A1	YKR059W	train	4	0.187207488299532	0.34477379095163807	0.4422776911076443
EIF4A2	YKR059W	train	0	0.5296411856474259	0.3923556942277691	0.5670826833073322
EIF4A3	YKR059W	train	1	0.29797191887675506	0.4290171606864275	0.7722308892355694
ELAVL1	YCL011C	test	2	0.7714508580343213	0.748829953198128	0.5054602184087363
ELAVL1	YNL004W	test	2	0.7800312012480499	0.7425897035881436	0.890795631825273
ELOF1	YKL160W	train	3	0.7527301092043682	0.5663026521060842	0.5709828393135725
ELP1	YLR384C	validation	4	0.7059282371294852	0.5764430577223089	0.4968798751950078
ELP2	YGR200C	train	0	0.13962558502340094	0.5210608424336973	0.38845553822152884
ELP3	YPL086C	train	1	0.2839313572542902	0.4118564742589704	0.09828393135725429
ELP4	YPL101W	train	2	0.46879875195007803	0.7262090483619345	0.0218408736349454
ENY2	YBR111W-A	train	3	0.30655226209048364	0.14274570982839313	0.0062402496099844
ERCC4	YPL022W	test	4	0.6536661466458659	0.7831513260530422	0.5117004680187207
ERN1	YHR079C	test	0	0.6341653666146646	0.36973478939157567	0.0811232449297972
ETNK1	YDR147W	train	1	0.4157566302652106	0.5491419656786272	0.0046801872074883
ETNK1	YLR133W	train	1	0.7847113884555382	0.891575663026521	0.1482059282371295
ETNK2	YDR147W	train	2	0.42745709828393136	0.49297971918876754	0.25195007800312014
ETNK2	YLR133W	train	2	0.8931357254290172	0.8783151326053042	0.14586583463338534
EXOSC10	YOR001W	train	3	0.5897035881435257	0.3205928237129485	0.1310452418096724
FBXO9	YLR097C	test	4	0.9711388455538221	0.9243369734789392	0.7145085803432137
FEN1	YKL113C	train	0	0.9243369734789392	0.9336973478939158	0.12090483619344773
FZR1	YGL003C	test	1	0.7995319812792512	0.24648985959438377	0.7425897035881436
G6PD	YNL241C	validation	2	0.3993759750390016	0.7730109204368175	0.46177847113884557
GABARAP	YBL078C	train	3	0.3658346333853354	0.8369734789391575	0.11622464898595944
GABARAPL1	YBL078C	train	4	0.6450858034321373	0.4781591263650546	0.22152886115444617
GABARAPL2	YBL078C	train	0	0.4828393135725429	0.6435257410296412	0.4953198127925117
GALK2	YDR009W	train	1	0.5998439937597504	0.5787831513260531	0.2917316692667707
GBF1	YJR031C	train	2	0.0093603744149766	0.7854914196567863	0.18486739469578783
GGA1	YDR358W	validation	3	0.8946957878315133	0.24336973478939158	0.7956318252730109
GGA1	YHR108W	validation	3	0.9976599063962559	0.8798751950078003	0.9804992199687987
GGA2	YDR358W	validation	4	0.060842433697347896	0.22776911076443057	0.7152886115444618
GGA2	YHR108W	validation	4	0.18174726989079562	0.5070202808112324	0.7948517940717629
GGA3	YDR358W	validation	0	0.027301092043681748	0.43993759750390016	0.3237129485179407
GGA3	YHR108W	validation	0	0.0031201248049922	0.0842433697347894	0.7995319812792512
GID4	YBR105C	train	1	0.2745709828393136	0.2574102964118565	0.0218408736349454
GLRX	YDR513W	train	2	0.07254290171606864	0.16458658346333854	0.21684867394695787
GLRX2	YDR513W	train	3	0.5343213728549142	0.7464898595943837	0.21528861154446177
GLRX3	YDR098C	validation	4	0.0046801872074883	0.00078003120124805	0.26833073322932915
GLRX3	YER174C	validation	4	0.23634945397815912	0.0218408736349454	0.36037441497659906
GSK3A	YDL079C	train	0	0.9383775351014041	0.9188767550702028	0.297191887675507
GSK3A	YMR139W	train	0	0.01794071762870515	0.18486739469578783	0.07254290171606864
GSK3A	YNL307C	train	0	0.0390015600624025	0.0390015600624025	0.4960998439937597
GSK3B	YDL079C	train	1	0.5982839313572543	0.749609984399376	0.3338533541341654
GSK3B	YMR139W	train	1	0.8042121684867395	0.04914196567862714	0.8806552262090483
GTF2H5	YDR079C-A	train	2	0.7293291731669267	0.8946957878315133	0.38143525741029644
GYG1	YJL137C	train	3	0.5124804992199687	0.4297971918876755	0.8400936037441498
GYG1	YKR058W	train	3	0.8424336973478939	0.6076443057722309	0.9719188767550702
GYS1	YFR015C	test	4	0.7776911076443058	0.7425897035881436	0.5967238689547582
GYS1	YLR258W	test	4	0.7847113884555382	0.5483619344773791	0.3034321372854914
HAT1	YPL001W	validation	0	0.18486739469578783	0.18798751950078002	0.8447737909516381
HCCS	YAL039C	train	1	0.8447737909516381	0.8455538221528861	0.5234009360374415
HDAC1	YNL330C	train	2	0.8385335413416537	0.8408736349453978	0.5062402496099844
HDAC2	YNL330C	train	3	0.11856474258970359	0.24570982839313574	0.18174726989079562
HDAC3	YGL194C	train	4	0.4836193447737909	0.2831513260530421	0.7589703588143526
HELLS	YFR038W	train	0	0.0343213728549142	0.07254290171606864	0.33229329173166927
HIRA	YOR038C	train	1	0.10452418096723869	0.24258970358814352	0.1310452418096724
HIST1H2AB	YBL003C	train	2	0.06006240249609984	0.15678627145085802	0.6138845553822153
HK1	YFR053C	train	3	0.20982839313572543	0.7730109204368175	0.8822152886115444
HK1	YGL253W	train	3	0.8151326053042122	0.8494539781591264	0.5397815912636506
HLTF	YLR032W	train	4	0.46489859594383776	0.780811232449298	0.9266770670826833
HMGB2	YMR072W	train	0	0.02106084243369735	0.0171606864274571	0.858034321372855
HMGB3	YMR072W	train	1	0.9953198127925117	0.9953198127925117	0.6505460218408736
HMGCR	YML075C	train	2	0.06474258970358815	0.0358814352574103	0.34399375975039004
HOOK1	YGL086W	train	3	0.65600624024961	0.8010920436817472	0.22932917316692666
HSP90AA1	YMR186W	train	4	0.9344773790951638	0.6318252730109204	0.1435257410296412
HSP90AB1	YMR186W	train	0	0.11232449297971919	0.1622464898595944	0.7784711388455539
HUWE1	YDR457W	test	1	0.891575663026521	0.8424336973478939	0.8611544461778471
IDE	YLR389C	train	2	0.5429017160686428	0.1544461778471139	0.16536661466458658
IDH1	YLR174W	train	3	0.14040561622464898	0.23400936037441497	0.36037441497659906
IDH1	YNL009W	train	3	0.08892355694227769	0.18252730109204368	0.28081123244929795
IDH2	YLR174W	train	4	0.4664586583463339	0.5296411856474259	0.9290171606864275
IDH2	YNL009W	train	4	0.8946957878315133	0.8611544461778471	0.6263650546021841
IGHMBP2	YKL017C	train	0	0.16302652106084242	0.15600624024961	0.5842433697347894
ING1	YOR064C	train	1	0.9258970358814352	0.7675507020280812	0.5397815912636506
ING2	YOR064C	train	2	0.6700468018720749	0.7628705148205929	0.3580343213728549
ING4	YOR064C	train	3	0.5764430577223089	0.3081123244929797	0.23088923556942278
ING5	YOR064C	train	4	0.3088923556942278	0.1435257410296412	0.6669266770670826
IPO11	YPL125W	test	0	0.8954758190327613	0.5015600624024961	0.6154446177847114
IPO4	YER110C	train	1	0.20514820592823713	0.187207488299532	0.22620904836193448
IPO9	YGL241W	test	2	0.8494539781591264	0.8798751950078003	0.6029641185647426
ISG20L2	YOL080C	validation	3	0.9079563182527302	0.40093603744149764	0.3494539781591264
ISYNA1	YJL153C	train	4	0.17160686427457097	0.10530421216848673	0.265990639625585
ITPA	YJR069C	train	0	0.5530421216848674	0.19110764430577223	0.6177847113884556
KAT7	YMR127C	train	1	0.8174726989079563	0.8120124804992199	0.8486739469578783
KAT8	YMR127C	train	2	0.2753510140405616	0.19422776911076442	0.4110764430577223
KDM5A	YMR176W	train	3	0.9321372854914196	0.8837753510140406	0.9368174726989079
KDM5B	YMR176W	train	4	0.02106084243369735	0.0717628705148206	0.2667706708268331
KDM5C	YJR119C	train	0	0.6341653666146646	0.01638065522620905	0.12168486739469579
KDM5C	YMR176W	train	0	0.24648985959438377	0.14118564742589704	0.10686427457098284
KIF11	YBL063W	train	1	0.05070202808112324	0.060842433697347896	0.13416536661466458
KPNA1	YEL013W	train	2	0.3993759750390016	0.516380655226209	0.15834633385335414
KPNA2	YEL013W	train	3	0.5273010920436817	0.32761310452418096	0.36349453978159124
KPNA5	YEL013W	train	4	0.7355694227769111	0.9789391575663027	0.7043681747269891
KPNA6	YEL013W	train	0	0.5694227769110765	0.7893915756630265	0.5218408736349454
KRT10	YDL197C	validation	1	0.8868954758190327	0.5748829953198128	0.20280811232449297
KRT17	YDL197C	validation	2	0.9492979719188768	0.7527301092043682	0.608424336973479
KRT19	YDL197C	validation	3	0.39001560062402496	0.3081123244929797	0.8385335413416537
KTI12	YKL110C	train	4	0.5413416536661466	0.3954758190327613	0.044461778471138844
LEO1	YOR123C	train	0	0.2550702028081123	0.23712948517940718	0.01326053042121685
LETM1	YPR125W	test	1	0.15990639625585024	0.8985959438377535	0.17706708268330734
LSM6	YDR378C	train	2	0.7932917316692668	0.01638065522620905	0.46021840873634945
LSM7	YNL147W	test	3	0.33541341653666146	0.0187207488299532	0.5631825273010921
LTN1	YMR247C	test	4	0.031201248049921998	0.0202808112324493	0.6053042121684867
MAD1L1	YGL086W	train	0	0.30109204368174725	0.4126365054602184	0.7847113884555382
MAD2L1	YJL030W	test	1	0.0436817472698908	0.6263650546021841	0.20982839313572543
MAP2K2	YJL128C	validation	2	0.9204368174726989	0.8065522620904836	0.5585023400936038
MAP2K5	YOR231W	train	3	0.35101404056162244	0.28627145085803435	0.7714508580343213
MAP2K5	YPL140C	train	3	0.5046801872074883	0.6131045241809673	0.36817472698907955
MAPK1	YGR040W	test	4	0.7168486739469578	0.6552262090483619	0.9087363494539782
MAPK1	YHR030C	test	4	0.11856474258970359	0.27223088923556943	0.9134165366614665
MAPK1	YLR113W	test	4	0.6833073322932918	0.6622464898595943	0.765210608424337
MAPK11	YGR040W	test	0	0.8837753510140406	0.7979719188767551	0.041341653666146644
MAPK11	YHR030C	test	0	0.9898595943837754	0.9414976599063962	0.0039001560062402497
MAPK11	YLR113W	test	0	0.6209048361934477	0.46177847113884557	0.7254290171606864
MAPK12	YGR040W	test	1	0.29329173166926675	0.0717628705148206	0.26053042121684866
MAPK12	YHR030C	test	1	0.056162246489859596	0.1310452418096724	0.40093603744149764
MAPK12	YKL161C	test	1	0.6801872074882995	0.9274570982839313	0.14742589703588144
MAPK12	YLR113W	test	1	0.8190327613104524	0.9719188767550702	0.11544461778471139
MAPK14	YGR040W	test	2	0.9890795631825273	0.8166926677067082	0.9524180967238689
MAPK14	YHR030C	test	2	0.9984399375975039	0.858814352574103	0.8845553822152886
MAPK14	YLR113W	test	2	0.718408736349454	0.16614664586583464	0.35725429017160687
MAPK3	YGR040W	test	3	0.0343213728549142	0.29329173166926675	0.3252730109204368
MAPK3	YHR030C	test	3	0.11388455538221529	0.26053042121684866	0.5288611544461779
MAPK3	YLR113W	test	3	0.16536661466458658	0.5475819032761311	0.8237129485179407
MAPRE1	YER016W	train	4	0.10920436817472699	0.08892355694227769	0.3868954758190328
MAPRE2	YER016W	train	0	0.7722308892355694	0.6825273010920437	0.4828393135725429
MAPRE3	YER016W	train	1	0.671606864274571	0.34399375975039004	0.2948517940717629
MARK2	YOR233W	test	2	0.8486739469578783	0.5725429017160687	0.2995319812792512
MARK3	YOR233W	test	3	0.6482059282371295	0.8369734789391575	0.4141965678627145
MARK4	YOR233W	test	4	0.9797191887675507	0.8385335413416537	0.7230889235569423
MAT2A	YLR180W	train	0	0.06942277691107644	0.1606864274570983	0.6521060842433697
MCTS1	YER007C-A	train	1	0.8510140405616224	0.36895475819032764	0.4625585023400936
ME1	YKL029C	validation	2	0.39391575663026523	0.718408736349454	0.5
ME2	YKL029C	validation	3	0.5904836193447738	0.20982839313572543	0.7956318252730109
METTL14	YCL055W	validation	4	0.038221528861154444	0.062402496099843996	0.38533541341653665
MITF	YJR060W	validation	0	0.4414976599063963	0.5085803432137286	0.8104524180967239
MLH1	YMR167W	train	1	0.5351014040561622	0.7441497659906396	0.6232449297971919
MLH3	YPL164C	train	2	0.2792511700468019	0.04758190327613104	0.7090483619344774
MMS19	YIL128W	validation	3	0.9173166926677067	0.9945397815912637	0.14742589703588144
MOCS3	YHR111W	train	4	0.9188767550702028	0.780811232449298	0.0904836193447738
MORF4L1	YPR023C	train	0	0.4859594383775351	0.5288611544461779	0.5475819032761311
MORF4L2	YPR023C	train	1	0.7901716068642746	0.4391575663026521	0.6575663026521061
MPST	YOR251C	train	2	0.9438377535101404	0.9329173166926678	0.5335413416536662
MRE11	YMR224C	validation	3	0.4290171606864275	0.3463338533541342	0.48673946957878317
MRTO4	YKL009W	test	4	0.7230889235569423	0.45553822152886114	0.00234009360374415
MSH2	YOL090W	test	0	0.5741029641185648	0.39469578783151327	0.09438377535101404
MSH3	YCR092C	test	1	0.9968798751950078	0.9399375975039002	0.12090483619344773
MSH5	YDL154W	validation	2	0.13494539781591264	0.22230889235569423	0.1731669266770671
MSH6	YDR097C	train	3	0.8783151326053042	0.7683307332293292	0.265990639625585
MTHFR	YGL125W	train	4	0.8346333853354134	0.6396255850234009	0.53198127925117
MTM1	YJR110W	train	0	0.751170046801872	0.9329173166926678	0.44383775351014043
MTMR2	YJR110W	train	1	0.4001560062402496	0.06318252730109204	0.0717628705148206
MTMR9	YJR110W	train	2	0.8689547581903276	0.6989079563182528	0.0530421216848674
MTOR	YJR066W	train	3	0.13416536661466458	0.33229329173166927	0.4539781591263651
